"Step","experiment_AmpBPR2_1.5302548366951503_0.0 - mf_loss","experiment_AmpBPR2_1.5302548366951503_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.5302548366951503_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.5302548366951503_0.0 - mf_loss","experiment_AmpBPR1_1.5302548366951503_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.5302548366951503_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.5302548366951503_0.0 - mf_loss","experiment_OriginalBPR_1.5302548366951503_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.5302548366951503_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.7672886054282924_0.0 - mf_loss","experiment_AmpBPR2_1.7672886054282924_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.7672886054282924_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.7672886054282924_0.0 - mf_loss","experiment_AmpBPR1_1.7672886054282924_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.7672886054282924_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.7672886054282924_0.0 - mf_loss","experiment_OriginalBPR_1.7672886054282924_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.7672886054282924_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.5606823473502276_0.0 - mf_loss","experiment_AmpBPR2_1.5606823473502276_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.5606823473502276_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.5606823473502276_0.0 - mf_loss","experiment_AmpBPR1_1.5606823473502276_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.5606823473502276_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.5606823473502276_0.0 - mf_loss","experiment_OriginalBPR_1.5606823473502276_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.5606823473502276_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.7912694364187152_0.0 - mf_loss","experiment_AmpBPR2_1.7912694364187152_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.7912694364187152_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.7912694364187152_0.0 - mf_loss","experiment_AmpBPR1_1.7912694364187152_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.7912694364187152_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.7912694364187152_0.0 - mf_loss","experiment_OriginalBPR_1.7912694364187152_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.7912694364187152_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.4170220047025741_0.0 - mf_loss","experiment_AmpBPR2_1.4170220047025741_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.4170220047025741_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.4170220047025741_0.0 - mf_loss","experiment_AmpBPR1_1.4170220047025741_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.4170220047025741_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.4170220047025741_0.0 - mf_loss","experiment_OriginalBPR_1.4170220047025741_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.4170220047025741_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.596736463578797_0.0 - mf_loss","experiment_AmpBPR2_1.596736463578797_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.596736463578797_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.596736463578797_0.0 - mf_loss","experiment_AmpBPR1_1.596736463578797_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.596736463578797_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.596736463578797_0.0 - mf_loss","experiment_OriginalBPR_1.596736463578797_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.596736463578797_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.6492323458331901_0.0 - mf_loss","experiment_AmpBPR2_1.6492323458331901_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.6492323458331901_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.6492323458331901_0.0 - mf_loss","experiment_AmpBPR1_1.6492323458331901_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.6492323458331901_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.6492323458331901_0.0 - mf_loss","experiment_OriginalBPR_1.6492323458331901_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.6492323458331901_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.2157148817244199_0.0 - mf_loss","experiment_AmpBPR2_1.2157148817244199_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.2157148817244199_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.2157148817244199_0.0 - mf_loss","experiment_AmpBPR1_1.2157148817244199_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.2157148817244199_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.2157148817244199_0.0 - mf_loss","experiment_OriginalBPR_1.2157148817244199_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.2157148817244199_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.620738465927356_0.0 - mf_loss","experiment_AmpBPR2_1.620738465927356_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.620738465927356_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.620738465927356_0.0 - mf_loss","experiment_AmpBPR1_1.620738465927356_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.620738465927356_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.620738465927356_0.0 - mf_loss","experiment_OriginalBPR_1.620738465927356_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.620738465927356_0.0 - mf_loss__MAX","experiment_AmpBPR2_1.5488135039273248_0.0 - mf_loss","experiment_AmpBPR2_1.5488135039273248_0.0 - mf_loss__MIN","experiment_AmpBPR2_1.5488135039273248_0.0 - mf_loss__MAX","experiment_AmpBPR1_1.5488135039273248_0.0 - mf_loss","experiment_AmpBPR1_1.5488135039273248_0.0 - mf_loss__MIN","experiment_AmpBPR1_1.5488135039273248_0.0 - mf_loss__MAX","experiment_OriginalBPR_1.5488135039273248_0.0 - mf_loss","experiment_OriginalBPR_1.5488135039273248_0.0 - mf_loss__MIN","experiment_OriginalBPR_1.5488135039273248_0.0 - mf_loss__MAX"
"36","0.0693245364612416","0.0693245364612416","0.0693245364612416","0.029021486899332146","0.029021486899332146","0.029021486899332146","0.03397011384367943","0.03397011384367943","0.03397011384367943","0.08852123643589926","0.08852123643589926","0.08852123643589926","0.027531425114956834","0.027531425114956834","0.027531425114956834","0.03459523976603641","0.03459523976603641","0.03459523976603641","0.07016832499375825","0.07016832499375825","0.07016832499375825","0.028556851292901395","0.028556851292901395","0.028556851292901395","0.034424436337585684","0.034424436337585684","0.034424436337585684","0.08743470911926864","0.08743470911926864","0.08743470911926864","0.02595717686263821","0.02595717686263821","0.02595717686263821","0.033642192029311686","0.033642192029311686","0.033642192029311686","0.061131622689434256","0.061131622689434256","0.061131622689434256","0.03027174918900562","0.03027174918900562","0.03027174918900562","0.03363559670934949","0.03363559670934949","0.03363559670934949","0.07316127414756184","0.07316127414756184","0.07316127414756184","0.027440826561820654","0.027440826561820654","0.027440826561820654","0.034022403362242486","0.034022403362242486","0.034022403362242486","0.07759385603138161","0.07759385603138161","0.07759385603138161","0.027300567189349402","0.027300567189349402","0.027300567189349402","0.03409595103769364","0.03409595103769364","0.03409595103769364","0.04767870391377165","0.04767870391377165","0.04767870391377165","0.03210997859699818","0.03210997859699818","0.03210997859699818","0.03340051521228839","0.03340051521228839","0.03340051521228839","0.07593310959165606","0.07593310959165606","0.07593310959165606","0.027935737508195866","0.027935737508195866","0.027935737508195866","0.03398375562097452","0.03398375562097452","0.03398375562097452","0.07108851390171654","0.07108851390171654","0.07108851390171654","0.02896671126820619","0.02896671126820619","0.02896671126820619","0.03359938639251491","0.03359938639251491","0.03359938639251491"
"37","0.0671343335622474","0.0671343335622474","0.0671343335622474","0.027769579658214045","0.027769579658214045","0.027769579658214045","0.031992399829286575","0.031992399829286575","0.031992399829286575","0.08578599753636348","0.08578599753636348","0.08578599753636348","0.027198142784683004","0.027198142784683004","0.027198142784683004","0.032904400690635556","0.032904400690635556","0.032904400690635556","0.06774024830400188","0.06774024830400188","0.06774024830400188","0.027980113920720313","0.027980113920720313","0.027980113920720313","0.033831445146587834","0.033831445146587834","0.033831445146587834","0.08873944493788709","0.08873944493788709","0.08873944493788709","0.025342221760863","0.025342221760863","0.025342221760863","0.032335886590277085","0.032335886590277085","0.032335886590277085","0.06006217785651169","0.06006217785651169","0.06006217785651169","0.02777427335894562","0.02777427335894562","0.02777427335894562","0.03293467388500142","0.03293467388500142","0.03293467388500142","0.07345749824484692","0.07345749824484692","0.07345749824484692","0.028030671415072456","0.028030671415072456","0.028030671415072456","0.03388665232194376","0.03388665232194376","0.03388665232194376","0.07908471871780445","0.07908471871780445","0.07908471871780445","0.026141628033564054","0.026141628033564054","0.026141628033564054","0.032712089133602164","0.032712089133602164","0.032712089133602164","0.04627071125314958","0.04627071125314958","0.04627071125314958","0.030386023117300074","0.030386023117300074","0.030386023117300074","0.03300437055339542","0.03300437055339542","0.03300437055339542","0.07569145632884168","0.07569145632884168","0.07569145632884168","0.026333709377088114","0.026333709377088114","0.026333709377088114","0.03348671661430521","0.03348671661430521","0.03348671661430521","0.06818271866893466","0.06818271866893466","0.06818271866893466","0.026848617599263217","0.026848617599263217","0.026848617599263217","0.03379089074044289","0.03379089074044289","0.03379089074044289"
"38","0.06701217535175856","0.06701217535175856","0.06701217535175856","0.028183742178769053","0.028183742178769053","0.028183742178769053","0.03233198149577725","0.03233198149577725","0.03233198149577725","0.08550628095488007","0.08550628095488007","0.08550628095488007","0.02743594954379753","0.02743594954379753","0.02743594954379753","0.03184386998226371","0.03184386998226371","0.03184386998226371","0.0713571056817906","0.0713571056817906","0.0713571056817906","0.02683809317082543","0.02683809317082543","0.02683809317082543","0.03352256887887097","0.03352256887887097","0.03352256887887097","0.08615402566103994","0.08615402566103994","0.08615402566103994","0.02499841496678469","0.02499841496678469","0.02499841496678469","0.032295070777211006","0.032295070777211006","0.032295070777211006","0.06026717775230166","0.06026717775230166","0.06026717775230166","0.028078548091499116","0.028078548091499116","0.028078548091499116","0.03319617969137205","0.03319617969137205","0.03319617969137205","0.07478729394983642","0.07478729394983642","0.07478729394983642","0.027543085285379916","0.027543085285379916","0.027543085285379916","0.032523286234163035","0.032523286234163035","0.032523286234163035","0.07714683869028394","0.07714683869028394","0.07714683869028394","0.02491673103333274","0.02491673103333274","0.02491673103333274","0.03143786728570732","0.03143786728570732","0.03143786728570732","0.04794764928991282","0.04794764928991282","0.04794764928991282","0.03086235775034639","0.03086235775034639","0.03086235775034639","0.03161334399652632","0.03161334399652632","0.03161334399652632","0.07543986351995521","0.07543986351995521","0.07543986351995521","0.026851222803226753","0.026851222803226753","0.026851222803226753","0.032861817533834076","0.032861817533834076","0.032861817533834076","0.06814048330806478","0.06814048330806478","0.06814048330806478","0.027848154459667356","0.027848154459667356","0.027848154459667356","0.03147841035093686","0.03147841035093686","0.03147841035093686"
"39","0.06719143217123008","0.06719143217123008","0.06719143217123008","0.028184752321884596","0.028184752321884596","0.028184752321884596","0.03200393464840666","0.03200393464840666","0.03200393464840666","0.08417994802511192","0.08417994802511192","0.08417994802511192","0.026629317540062383","0.026629317540062383","0.026629317540062383","0.031844518630753584","0.031844518630753584","0.031844518630753584","0.06684454058921793","0.06684454058921793","0.06684454058921793","0.0256506054886157","0.0256506054886157","0.0256506054886157","0.03250379490229903","0.03250379490229903","0.03250379490229903","0.0847745617922348","0.0847745617922348","0.0847745617922348","0.02610744231769557","0.02610744231769557","0.02610744231769557","0.031470685678569574","0.031470685678569574","0.031470685678569574","0.0584959419845026","0.0584959419845026","0.0584959419845026","0.02673158383209117","0.02673158383209117","0.02673158383209117","0.031011514342095283","0.031011514342095283","0.031011514342095283","0.0725944474150863","0.0725944474150863","0.0725944474150863","0.027715765222718437","0.027715765222718437","0.027715765222718437","0.03412797250136545","0.03412797250136545","0.03412797250136545","0.0750761330599272","0.0750761330599272","0.0750761330599272","0.025408415324231493","0.025408415324231493","0.025408415324231493","0.03295607421594331","0.03295607421594331","0.03295607421594331","0.04681233311944371","0.04681233311944371","0.04681233311944371","0.030300391083465335","0.030300391083465335","0.030300391083465335","0.03172862218527854","0.03172862218527854","0.03172862218527854","0.07400497143404396","0.07400497143404396","0.07400497143404396","0.027888236449489102","0.027888236449489102","0.027888236449489102","0.03207702517415149","0.03207702517415149","0.03207702517415149","0.06757639989822728","0.06757639989822728","0.06757639989822728","0.02834888849454591","0.02834888849454591","0.02834888849454591","0.0327131834965718","0.0327131834965718","0.0327131834965718"
"40","0.06631777892950215","0.06631777892950215","0.06631777892950215","0.027124234251206428","0.027124234251206428","0.027124234251206428","0.030118386390842973","0.030118386390842973","0.030118386390842973","0.08397812881990321","0.08397812881990321","0.08397812881990321","0.026100851618979543","0.026100851618979543","0.026100851618979543","0.03163057777889168","0.03163057777889168","0.03163057777889168","0.06588150499553619","0.06588150499553619","0.06588150499553619","0.02733030609927977","0.02733030609927977","0.02733030609927977","0.03059557294826719","0.03059557294826719","0.03059557294826719","0.08342488336412213","0.08342488336412213","0.08342488336412213","0.02422004472464323","0.02422004472464323","0.02422004472464323","0.030902393940317484","0.030902393940317484","0.030902393940317484","0.05828765954209279","0.05828765954209279","0.05828765954209279","0.026600856687637814","0.026600856687637814","0.026600856687637814","0.029887948586027835","0.029887948586027835","0.029887948586027835","0.07249831582737873","0.07249831582737873","0.07249831582737873","0.026869037341845193","0.026869037341845193","0.026869037341845193","0.03138590528617931","0.03138590528617931","0.03138590528617931","0.0762918947052352","0.0762918947052352","0.0762918947052352","0.024528856943302518","0.024528856943302518","0.024528856943302518","0.03147331700672077","0.03147331700672077","0.03147331700672077","0.04573320498383498","0.04573320498383498","0.04573320498383498","0.029014801582958112","0.029014801582958112","0.029014801582958112","0.030088427063973643","0.030088427063973643","0.030088427063973643","0.07306130216280113","0.07306130216280113","0.07306130216280113","0.026350950680767433","0.026350950680767433","0.026350950680767433","0.031923330282863184","0.031923330282863184","0.031923330282863184","0.0661273395901994","0.0661273395901994","0.0661273395901994","0.027149927366194846","0.027149927366194846","0.027149927366194846","0.030559748764845397","0.030559748764845397","0.030559748764845397"
"41","0.06534583102675934","0.06534583102675934","0.06534583102675934","0.02656287339197684","0.02656287339197684","0.02656287339197684","0.031486696504716624","0.031486696504716624","0.031486696504716624","0.08195202462846723","0.08195202462846723","0.08195202462846723","0.024800153897155685","0.024800153897155685","0.024800153897155685","0.031255980552751805","0.031255980552751805","0.031255980552751805","0.06546808604764032","0.06546808604764032","0.06546808604764032","0.02706113179461865","0.02706113179461865","0.02706113179461865","0.03142939710730238","0.03142939710730238","0.03142939710730238","0.08468216450154029","0.08468216450154029","0.08468216450154029","0.0245939640894155","0.0245939640894155","0.0245939640894155","0.030147841176654724","0.030147841176654724","0.030147841176654724","0.05916759324601932","0.05916759324601932","0.05916759324601932","0.026561194394208204","0.026561194394208204","0.026561194394208204","0.031134448073144194","0.031134448073144194","0.031134448073144194","0.0708898716146433","0.0708898716146433","0.0708898716146433","0.025624024516702457","0.025624024516702457","0.025624024516702457","0.030679476459192324","0.030679476459192324","0.030679476459192324","0.0730115585029125","0.0730115585029125","0.0730115585029125","0.024372936379683168","0.024372936379683168","0.024372936379683168","0.030758641518746757","0.030758641518746757","0.030758641518746757","0.045516790916459486","0.045516790916459486","0.045516790916459486","0.02724151692907268","0.02724151692907268","0.02724151692907268","0.030761607227068916","0.030761607227068916","0.030761607227068916","0.07317459573851358","0.07317459573851358","0.07317459573851358","0.02598402286066285","0.02598402286066285","0.02598402286066285","0.030304940511720092","0.030304940511720092","0.030304940511720092","0.06625245355918441","0.06625245355918441","0.06625245355918441","0.026066223100487937","0.026066223100487937","0.026066223100487937","0.030678428591618064","0.030678428591618064","0.030678428591618064"
"42","0.0639344273677355","0.0639344273677355","0.0639344273677355","0.025751541899163507","0.025751541899163507","0.025751541899163507","0.029429457209344156","0.029429457209344156","0.029429457209344156","0.08047637112344372","0.08047637112344372","0.08047637112344372","0.025181728332668917","0.025181728332668917","0.025181728332668917","0.030020105876500097","0.030020105876500097","0.030020105876500097","0.06580535732681239","0.06580535732681239","0.06580535732681239","0.024905687339509593","0.024905687339509593","0.024905687339509593","0.0305309536383499","0.0305309536383499","0.0305309536383499","0.08139939285531829","0.08139939285531829","0.08139939285531829","0.024067062177235567","0.024067062177235567","0.024067062177235567","0.030063915231465534","0.030063915231465534","0.030063915231465534","0.05620317604345612","0.05620317604345612","0.05620317604345612","0.026359553413489206","0.026359553413489206","0.026359553413489206","0.030248765279597876","0.030248765279597876","0.030248765279597876","0.0709653286899947","0.0709653286899947","0.0709653286899947","0.02552251362159283","0.02552251362159283","0.02552251362159283","0.03085111666329299","0.03085111666329299","0.03085111666329299","0.0716406626603271","0.0716406626603271","0.0716406626603271","0.02346841120927394","0.02346841120927394","0.02346841120927394","0.028833849709245223","0.028833849709245223","0.028833849709245223","0.04221077923533285","0.04221077923533285","0.04221077923533285","0.02747942705320406","0.02747942705320406","0.02747942705320406","0.031172576207148868","0.031172576207148868","0.031172576207148868","0.07481867046673087","0.07481867046673087","0.07481867046673087","0.025524586769221706","0.025524586769221706","0.025524586769221706","0.030772926639529716","0.030772926639529716","0.030772926639529716","0.06485558390805993","0.06485558390805993","0.06485558390805993","0.02516472350240131","0.02516472350240131","0.02516472350240131","0.029300834677076046","0.029300834677076046","0.029300834677076046"
"43","0.06410545006960253","0.06410545006960253","0.06410545006960253","0.024985697674506074","0.024985697674506074","0.024985697674506074","0.02893659928695688","0.02893659928695688","0.02893659928695688","0.07944839777825753","0.07944839777825753","0.07944839777825753","0.02350767112419575","0.02350767112419575","0.02350767112419575","0.029613015465909907","0.029613015465909907","0.029613015465909907","0.06484782233645646","0.06484782233645646","0.06484782233645646","0.025259245187044133","0.025259245187044133","0.025259245187044133","0.029480102200862716","0.029480102200862716","0.029480102200862716","0.08283147371456591","0.08283147371456591","0.08283147371456591","0.023053816354633137","0.023053816354633137","0.023053816354633137","0.02946339168031759","0.02946339168031759","0.02946339168031759","0.05667598786044725","0.05667598786044725","0.05667598786044725","0.02504226568897691","0.02504226568897691","0.02504226568897691","0.028934084751372095","0.028934084751372095","0.028934084751372095","0.07004919360521472","0.07004919360521472","0.07004919360521472","0.025008125867270217","0.025008125867270217","0.025008125867270217","0.029114533133238918","0.029114533133238918","0.029114533133238918","0.0727399301396895","0.0727399301396895","0.0727399301396895","0.023864329639303523","0.023864329639303523","0.023864329639303523","0.029214845852384083","0.029214845852384083","0.029214845852384083","0.04524017632290532","0.04524017632290532","0.04524017632290532","0.02596130793843465","0.02596130793843465","0.02596130793843465","0.029674945422742936","0.029674945422742936","0.029674945422742936","0.0701810528960409","0.0701810528960409","0.0701810528960409","0.025132703453396688","0.025132703453396688","0.025132703453396688","0.029303652741297898","0.029303652741297898","0.029303652741297898","0.06352891942745521","0.06352891942745521","0.06352891942745521","0.026234398867133305","0.026234398867133305","0.026234398867133305","0.02927484761782084","0.02927484761782084","0.02927484761782084"
"44","0.06165477105333836","0.06165477105333836","0.06165477105333836","0.024949025763552405","0.024949025763552405","0.024949025763552405","0.0291082021792101","0.0291082021792101","0.0291082021792101","0.08100432822410064","0.08100432822410064","0.08100432822410064","0.024485499374096917","0.024485499374096917","0.024485499374096917","0.027601316076102136","0.027601316076102136","0.027601316076102136","0.06362325325608256","0.06362325325608256","0.06362325325608256","0.024087644123201128","0.024087644123201128","0.024087644123201128","0.029821184121921095","0.029821184121921095","0.029821184121921095","0.07998522861471656","0.07998522861471656","0.07998522861471656","0.023093777520086952","0.023093777520086952","0.023093777520086952","0.02844182084774292","0.02844182084774292","0.02844182084774292","0.05595758005599433","0.05595758005599433","0.05595758005599433","0.024959123775928828","0.024959123775928828","0.024959123775928828","0.028671017789010766","0.028671017789010766","0.028671017789010766","0.06782461834859242","0.06782461834859242","0.06782461834859242","0.024839494483474684","0.024839494483474684","0.024839494483474684","0.0293995683093237","0.0293995683093237","0.0293995683093237","0.06958679713403122","0.06958679713403122","0.06958679713403122","0.023127847398289398","0.023127847398289398","0.023127847398289398","0.02983144288764723","0.02983144288764723","0.02983144288764723","0.04127068397930905","0.04127068397930905","0.04127068397930905","0.026251436635568923","0.026251436635568923","0.026251436635568923","0.02886130677276774","0.02886130677276774","0.02886130677276774","0.06907868074088158","0.06907868074088158","0.06907868074088158","0.02396478742078136","0.02396478742078136","0.02396478742078136","0.0301156121341488","0.0301156121341488","0.0301156121341488","0.06590125242931932","0.06590125242931932","0.06590125242931932","0.02430004442605791","0.02430004442605791","0.02430004442605791","0.0273454473177089","0.0273454473177089","0.0273454473177089"
"45","0.06485813898564896","0.06485813898564896","0.06485813898564896","0.024521930072503747","0.024521930072503747","0.024521930072503747","0.028836298215238348","0.028836298215238348","0.028836298215238348","0.07954208576415159","0.07954208576415159","0.07954208576415159","0.02327688831741673","0.02327688831741673","0.02327688831741673","0.02730833192037631","0.02730833192037631","0.02730833192037631","0.06468526321121408","0.06468526321121408","0.06468526321121408","0.024563094954701926","0.024563094954701926","0.024563094954701926","0.02907914168472531","0.02907914168472531","0.02907914168472531","0.08277491385800931","0.08277491385800931","0.08277491385800931","0.023481118587093258","0.023481118587093258","0.023481118587093258","0.02815638416552846","0.02815638416552846","0.02815638416552846","0.05550136308692679","0.05550136308692679","0.05550136308692679","0.025337621994033638","0.025337621994033638","0.025337621994033638","0.027879523749970193","0.027879523749970193","0.027879523749970193","0.07296607228396815","0.07296607228396815","0.07296607228396815","0.024401590086614033","0.024401590086614033","0.024401590086614033","0.029511623320323005","0.029511623320323005","0.029511623320323005","0.07017908782898623","0.07017908782898623","0.07017908782898623","0.02373070971262228","0.02373070971262228","0.02373070971262228","0.027597519321532187","0.027597519321532187","0.027597519321532187","0.04342326274306715","0.04342326274306715","0.04342326274306715","0.027140054722092567","0.027140054722092567","0.027140054722092567","0.028539776094729387","0.028539776094729387","0.028539776094729387","0.06888499011910414","0.06888499011910414","0.06888499011910414","0.02500410050248043","0.02500410050248043","0.02500410050248043","0.028762116179436074","0.028762116179436074","0.028762116179436074","0.06375308367836324","0.06375308367836324","0.06375308367836324","0.0253991875915399","0.0253991875915399","0.0253991875915399","0.028901341147249248","0.028901341147249248","0.028901341147249248"
"46","0.061436896177032324","0.061436896177032324","0.061436896177032324","0.024703828063852424","0.024703828063852424","0.024703828063852424","0.028003951157384282","0.028003951157384282","0.028003951157384282","0.08027000465913663","0.08027000465913663","0.08027000465913663","0.02284705717871083","0.02284705717871083","0.02284705717871083","0.027433900115422055","0.027433900115422055","0.027433900115422055","0.06391115038643909","0.06391115038643909","0.06391115038643909","0.02490455545249242","0.02490455545249242","0.02490455545249242","0.028464567317049713","0.028464567317049713","0.028464567317049713","0.08142128407577927","0.08142128407577927","0.08142128407577927","0.02278701991691618","0.02278701991691618","0.02278701991691618","0.028458108807194838","0.028458108807194838","0.028458108807194838","0.0540415144796613","0.0540415144796613","0.0540415144796613","0.0247305679972036","0.0247305679972036","0.0247305679972036","0.028599845882080782","0.028599845882080782","0.028599845882080782","0.06648538407834265","0.06648538407834265","0.06648538407834265","0.02418639496723308","0.02418639496723308","0.02418639496723308","0.02853036601143548","0.02853036601143548","0.02853036601143548","0.07182776838352407","0.07182776838352407","0.07182776838352407","0.02377390984115722","0.02377390984115722","0.02377390984115722","0.028782795218727248","0.028782795218727248","0.028782795218727248","0.042519757807066176","0.042519757807066176","0.042519757807066176","0.026700075550735752","0.026700075550735752","0.026700075550735752","0.027977865212891674","0.027977865212891674","0.027977865212891674","0.06822428168563902","0.06822428168563902","0.06822428168563902","0.02353356627723839","0.02353356627723839","0.02353356627723839","0.02774796682068064","0.02774796682068064","0.02774796682068064","0.06218946979770177","0.06218946979770177","0.06218946979770177","0.02511788541568986","0.02511788541568986","0.02511788541568986","0.02822851528755472","0.02822851528755472","0.02822851528755472"
"47","0.06044158815771718","0.06044158815771718","0.06044158815771718","0.02379761215393679","0.02379761215393679","0.02379761215393679","0.027718247374213197","0.027718247374213197","0.027718247374213197","0.07909180662488635","0.07909180662488635","0.07909180662488635","0.022776726774777035","0.022776726774777035","0.022776726774777035","0.02822397373428074","0.02822397373428074","0.02822397373428074","0.06423316518717177","0.06423316518717177","0.06423316518717177","0.024645521222979215","0.024645521222979215","0.024645521222979215","0.02683437083953921","0.02683437083953921","0.02683437083953921","0.08163188100804256","0.08163188100804256","0.08163188100804256","0.022798551529457294","0.022798551529457294","0.022798551529457294","0.02794400239481202","0.02794400239481202","0.02794400239481202","0.05444867701470098","0.05444867701470098","0.05444867701470098","0.023753876455976996","0.023753876455976996","0.023753876455976996","0.027417098136642313","0.027417098136642313","0.027417098136642313","0.06622306601722029","0.06622306601722029","0.06622306601722029","0.02355869974988171","0.02355869974988171","0.02355869974988171","0.028032178342153755","0.028032178342153755","0.028032178342153755","0.07039949236602722","0.07039949236602722","0.07039949236602722","0.024194650151590003","0.024194650151590003","0.024194650151590003","0.027434473668661304","0.027434473668661304","0.027434473668661304","0.04005129326465009","0.04005129326465009","0.04005129326465009","0.025559171374085584","0.025559171374085584","0.025559171374085584","0.028441535733357268","0.028441535733357268","0.028441535733357268","0.06652492662019367","0.06652492662019367","0.06652492662019367","0.023154029952763003","0.023154029952763003","0.023154029952763003","0.028217287286172947","0.028217287286172947","0.028217287286172947","0.062096124161270576","0.062096124161270576","0.062096124161270576","0.022859153031265424","0.022859153031265424","0.022859153031265424","0.026870824373032478","0.026870824373032478","0.026870824373032478"
"48","0.06238095886722396","0.06238095886722396","0.06238095886722396","0.024358200463407396","0.024358200463407396","0.024358200463407396","0.027637640426902088","0.027637640426902088","0.027637640426902088","0.07933938385376443","0.07933938385376443","0.07933938385376443","0.023171919374431988","0.023171919374431988","0.023171919374431988","0.02781208709495354","0.02781208709495354","0.02781208709495354","0.06070916038713877","0.06070916038713877","0.06070916038713877","0.02401710793234502","0.02401710793234502","0.02401710793234502","0.028171813681344426","0.028171813681344426","0.028171813681344426","0.07955317708510386","0.07955317708510386","0.07955317708510386","0.022989670356994948","0.022989670356994948","0.022989670356994948","0.026123623351884794","0.026123623351884794","0.026123623351884794","0.05205837915403933","0.05205837915403933","0.05205837915403933","0.02318245080547242","0.02318245080547242","0.02318245080547242","0.02652304244663896","0.02652304244663896","0.02652304244663896","0.06562118864134898","0.06562118864134898","0.06562118864134898","0.024812303801786305","0.024812303801786305","0.024812303801786305","0.028706708946559994","0.028706708946559994","0.028706708946559994","0.06939698590696612","0.06939698590696612","0.06939698590696612","0.0214200425374357","0.0214200425374357","0.0214200425374357","0.0277735632431658","0.0277735632431658","0.0277735632431658","0.04082226691932617","0.04082226691932617","0.04082226691932617","0.025821406618232214","0.025821406618232214","0.025821406618232214","0.02784468254805365","0.02784468254805365","0.02784468254805365","0.07011229870251462","0.07011229870251462","0.07011229870251462","0.02364893297700187","0.02364893297700187","0.02364893297700187","0.02758897197303138","0.02758897197303138","0.02758897197303138","0.061821255502821505","0.061821255502821505","0.061821255502821505","0.023217979123037837","0.023217979123037837","0.023217979123037837","0.02715107237425032","0.02715107237425032","0.02715107237425032"
